sales_id,product_id,customer_id,user_id,quantity_sold,unit_price,total_amount,sale_date,payment_method
12213,45,74,5,2,103,206,4/18/2026,Credit Card
12214,49,74,5,3,91,273,4/18/2026,Debit Card
12215,8,1127,3,1,113,113,4/8/2026,Debit Card
12216,41,1127,3,1,67,67,4/8/2026,Debit Card
12217,41,1127,3,3,48,144,4/8/2026,Credit Card
12218,11,1127,3,1,83,83,4/8/2026,Debit Card
12219,49,159,5,2,26,52,4/1/2026,PayPal
12220,32,294,1,2,31,62,4/11/2026,PayPal
12221,10,294,1,1,52,52,4/11/2026,Debit Card
12222,12,294,1,2,129,258,4/11/2026,Credit Card
12223,36,242,5,2,48,96,4/26/2026,Credit Card
12224,35,242,5,3,105,315,4/26/2026,Credit Card
12225,13,242,5,2,117,234,4/26/2026,PayPal
12226,49,616,5,2,75,150,4/18/2026,Credit Card
12227,35,616,5,1,31,31,4/18/2026,Debit Card
12228,3,1075,3,1,128,128,4/18/2026,Debit Card
12229,41,988,1,2,80,160,4/22/2026,PayPal
12230,4,988,1,2,62,124,4/22/2026,Debit Card
12231,48,988,1,2,26,52,4/22/2026,PayPal
12232,9,1157,1,3,43,129,4/3/2026,PayPal
12233,19,1157,1,2,54,108,4/3/2026,PayPal
12234,13,455,2,2,105,210,4/3/2026,Credit Card
12235,21,455,2,1,100,100,4/3/2026,PayPal
12236,26,1063,3,1,136,136,4/8/2026,Credit Card
12237,36,839,2,2,49,98,4/18/2026,Credit Card
12238,16,839,2,1,89,89,4/18/2026,Debit Card
12239,41,839,2,3,36,108,4/18/2026,Credit Card
12240,11,177,5,2,58,116,4/23/2026,Debit Card
12241,3,177,5,3,82,246,4/23/2026,Debit Card
12242,31,177,5,3,23,69,4/23/2026,Credit Card
12243,29,177,5,3,53,159,4/23/2026,Debit Card
12244,9,1136,3,2,138,276,4/2/2026,PayPal
12245,26,1136,3,3,134,402,4/2/2026,Debit Card
12246,14,1136,3,2,40,80,4/2/2026,Credit Card
12247,42,1136,3,3,150,450,4/2/2026,PayPal
12248,39,750,5,1,137,137,4/14/2026,Credit Card
12249,22,750,5,2,149,298,4/14/2026,PayPal
12250,45,1010,3,2,60,120,4/17/2026,Credit Card
12251,15,1010,3,3,107,321,4/17/2026,Credit Card
12252,32,1010,3,3,130,390,4/17/2026,PayPal
12253,13,1010,3,2,104,208,4/17/2026,Debit Card
12254,44,1071,4,3,108,324,4/13/2026,PayPal
12255,40,1071,4,3,93,279,4/13/2026,Credit Card
12256,16,867,3,3,68,204,4/22/2026,PayPal
12257,16,731,1,1,130,130,4/3/2026,Credit Card
12258,26,344,3,3,24,72,4/12/2026,Credit Card
12259,25,344,3,2,42,84,4/12/2026,Debit Card
12260,28,977,4,1,124,124,4/7/2026,Debit Card
12261,39,1160,1,1,73,73,4/12/2026,PayPal
12262,14,1160,1,3,38,114,4/12/2026,Debit Card
12263,13,630,2,1,145,145,4/15/2026,Debit Card
12264,34,630,2,3,95,285,4/15/2026,Debit Card
12265,22,630,2,2,130,260,4/15/2026,Credit Card
12266,19,630,2,3,141,423,4/15/2026,Debit Card
12267,10,372,5,1,104,104,4/18/2026,Credit Card
12268,44,372,5,1,118,118,4/18/2026,Debit Card
12269,40,372,5,2,48,96,4/18/2026,Debit Card
12270,42,520,3,2,81,162,4/8/2026,Credit Card
12271,13,520,3,2,28,56,4/8/2026,Debit Card
12272,8,520,3,1,54,54,4/8/2026,Debit Card
12273,23,520,3,2,32,64,4/8/2026,Debit Card
12274,1,1,1,2,120,240,4/21/2026,Credit Card
12275,21,1180,1,3,42,126,4/23/2026,Debit Card
12276,12,1180,1,1,121,121,4/23/2026,Debit Card
12277,13,1180,1,3,30,90,4/23/2026,PayPal
12278,2,819,2,3,96,288,4/21/2026,Credit Card
12279,12,541,5,2,29,58,4/11/2026,Debit Card
12280,35,541,5,1,88,88,4/11/2026,Credit Card
12281,36,1078,1,1,101,101,4/23/2026,Debit Card
12282,28,207,1,1,45,45,4/13/2026,Debit Card
12283,49,207,1,1,33,33,4/13/2026,Credit Card
12284,49,215,4,1,124,124,4/15/2026,PayPal
12285,34,889,1,2,121,242,4/22/2026,Credit Card
12286,42,889,1,3,127,381,4/22/2026,Credit Card
12287,35,898,4,2,88,176,4/9/2026,Debit Card
12288,38,898,4,3,123,369,4/9/2026,Debit Card
12289,45,1010,5,2,113,226,4/23/2026,PayPal
12290,4,1010,5,1,90,90,4/23/2026,Credit Card
12291,48,215,2,3,52,156,4/26/2026,Debit Card
12292,47,215,2,1,99,99,4/26/2026,PayPal
12293,36,997,1,2,148,296,4/22/2026,Debit Card
12294,43,997,1,2,21,42,4/22/2026,PayPal
12295,22,1130,1,1,140,140,4/3/2026,Credit Card
12296,28,646,5,3,57,171,4/26/2026,PayPal
12297,4,646,5,3,68,204,4/26/2026,Debit Card
12298,9,688,5,3,103,309,4/25/2026,Credit Card
12299,23,688,5,2,93,186,4/25/2026,Credit Card
12300,16,688,5,3,35,105,4/25/2026,Credit Card
12301,20,688,5,1,130,130,4/25/2026,Debit Card
12302,33,217,2,3,68,204,4/11/2026,Debit Card
12303,34,217,2,2,60,120,4/11/2026,PayPal
12304,46,217,2,2,23,46,4/11/2026,Debit Card
12305,43,1064,2,2,106,212,4/7/2026,PayPal
12306,5,1064,2,1,109,109,4/7/2026,Credit Card
12307,40,142,2,1,134,134,4/21/2026,Debit Card
12308,33,142,2,3,112,336,4/21/2026,Debit Card
12309,24,1200,1,1,122,122,4/6/2026,Credit Card
12310,16,1200,1,3,26,78,4/6/2026,Credit Card
12311,45,1200,1,1,98,98,4/6/2026,PayPal
12312,21,1200,1,3,32,96,4/6/2026,Debit Card
12313,12,1125,2,2,29,58,4/21/2026,Credit Card
12314,38,1125,2,1,43,43,4/21/2026,Debit Card
12315,12,559,1,3,110,330,4/15/2026,Debit Card
12316,5,559,1,3,26,78,4/15/2026,Debit Card
12317,47,559,1,2,141,282,4/15/2026,Credit Card
12318,23,559,1,1,137,137,4/15/2026,Credit Card
12319,12,141,4,2,24,48,4/26/2026,PayPal
12320,37,141,4,3,28,84,4/26/2026,Credit Card
12321,35,141,4,3,54,162,4/26/2026,PayPal
12322,15,155,4,3,88,264,4/18/2026,Credit Card
12323,27,155,4,3,70,210,4/18/2026,Credit Card
12324,47,638,4,3,130,390,4/12/2026,Credit Card
12325,32,506,3,2,53,106,4/23/2026,Debit Card
12326,21,506,3,1,28,28,4/23/2026,PayPal
12327,39,506,3,2,64,128,4/23/2026,Debit Card
12328,4,291,3,1,126,126,4/11/2026,PayPal
12329,2,291,3,1,88,88,4/11/2026,Credit Card
12330,43,291,3,3,107,321,4/11/2026,PayPal
12331,15,291,3,1,43,43,4/11/2026,Debit Card
12332,49,962,3,2,109,218,4/11/2026,PayPal
12333,33,962,3,3,38,114,4/11/2026,Credit Card
12334,32,962,3,2,132,264,4/11/2026,PayPal
12335,49,1144,5,1,91,91,4/6/2026,Debit Card
12336,32,1144,5,3,68,204,4/6/2026,PayPal
12337,28,40,5,2,90,180,4/22/2026,Credit Card
12338,35,40,5,3,41,123,4/22/2026,Credit Card
12339,18,123,5,2,25,50,4/14/2026,Debit Card
12340,48,123,5,2,66,132,4/14/2026,Debit Card
12341,1,123,5,2,129,258,4/14/2026,Debit Card
12342,48,123,5,2,87,174,4/14/2026,Credit Card
12343,41,463,3,3,56,168,4/14/2026,Debit Card
12344,26,463,3,2,93,186,4/14/2026,PayPal
12345,47,463,3,3,112,336,4/14/2026,PayPal
12346,31,956,5,3,74,222,4/19/2026,Debit Card
12347,4,325,1,1,48,48,4/12/2026,Debit Card
12348,29,325,1,1,26,26,4/12/2026,PayPal
12349,13,325,1,2,28,56,4/12/2026,Debit Card
12350,48,187,2,2,80,160,4/18/2026,Credit Card
12351,48,187,2,2,30,60,4/18/2026,Credit Card
12352,2,187,2,3,89,267,4/18/2026,PayPal
12353,2,656,1,1,128,128,4/4/2026,Credit Card
12354,33,656,1,2,90,180,4/4/2026,Credit Card
12355,29,656,1,2,88,176,4/4/2026,Credit Card
12356,22,1044,4,2,146,292,4/3/2026,Debit Card
12357,50,3,1,1,56,56,4/9/2026,PayPal
12358,47,85,5,2,142,284,4/17/2026,PayPal
12359,27,85,5,1,70,70,4/17/2026,PayPal
12360,19,435,3,3,45,135,4/8/2026,Debit Card
12361,19,455,5,2,139,278,4/24/2026,Credit Card
12362,44,455,5,2,39,78,4/24/2026,PayPal
12363,49,455,5,1,69,69,4/24/2026,Credit Card
12364,10,455,5,2,87,174,4/24/2026,Credit Card
12365,47,129,4,1,113,113,4/24/2026,PayPal
12366,7,129,4,3,105,315,4/24/2026,PayPal
12367,40,129,4,1,32,32,4/24/2026,Credit Card
12368,25,840,4,2,101,202,4/9/2026,PayPal
12369,45,840,4,3,22,66,4/9/2026,PayPal
12370,34,840,4,2,29,58,4/9/2026,Credit Card
12371,3,293,2,1,119,119,4/13/2026,Credit Card
12372,44,293,2,3,30,90,4/13/2026,Credit Card
12373,5,293,2,3,22,66,4/13/2026,PayPal
12374,28,293,2,3,145,435,4/13/2026,Credit Card
12375,25,464,4,2,28,56,4/9/2026,Credit Card
12376,5,464,4,3,94,282,4/9/2026,PayPal
12377,30,464,4,3,109,327,4/9/2026,Credit Card
12378,9,464,4,2,79,158,4/9/2026,PayPal
12379,33,634,3,3,132,396,4/26/2026,PayPal
12380,19,634,3,3,43,129,4/26/2026,Credit Card
12381,1,995,4,2,72,144,4/3/2026,Debit Card
12382,31,615,5,1,23,23,4/11/2026,PayPal
12383,27,661,2,1,99,99,4/7/2026,Debit Card
12384,18,1015,2,3,47,141,4/26/2026,PayPal
12385,47,1015,2,1,63,63,4/26/2026,Credit Card
12386,46,1015,2,3,81,243,4/26/2026,PayPal
12387,5,51,1,2,150,300,4/12/2026,Debit Card
12388,39,51,1,2,116,232,4/12/2026,Credit Card
12389,22,863,1,1,59,59,4/11/2026,Debit Card
12390,47,212,2,1,89,89,4/17/2026,Credit Card
12391,36,1006,5,1,27,27,4/4/2026,Credit Card
12392,7,1006,5,3,111,333,4/4/2026,Credit Card
12393,18,1006,5,1,122,122,4/4/2026,Credit Card
12394,44,426,5,2,107,214,4/15/2026,Debit Card
12395,30,1106,4,1,85,85,4/15/2026,Debit Card
12396,20,818,2,1,128,128,4/10/2026,Credit Card
12397,45,818,2,2,114,228,4/10/2026,Credit Card
12398,34,818,2,3,28,84,4/10/2026,PayPal
12399,18,803,1,3,89,267,4/21/2026,PayPal
12400,9,803,1,3,97,291,4/21/2026,Debit Card
12401,21,803,1,1,139,139,4/21/2026,Credit Card
12402,37,803,1,2,90,180,4/21/2026,Credit Card
12403,38,196,1,1,74,74,4/16/2026,Debit Card
12404,13,196,1,2,35,70,4/16/2026,PayPal
12405,1,674,1,1,111,111,4/24/2026,Debit Card
12406,46,674,1,1,56,56,4/24/2026,Debit Card
12407,5,674,1,2,140,280,4/24/2026,PayPal
12408,3,119,1,2,103,206,4/18/2026,PayPal
12409,25,372,2,1,65,65,4/24/2026,PayPal
12410,33,372,2,3,25,75,4/24/2026,Debit Card
12411,25,372,2,2,51,102,4/24/2026,Credit Card
12412,19,372,2,1,83,83,4/24/2026,Debit Card
12413,6,607,2,1,109,109,4/10/2026,PayPal
12414,29,607,2,1,118,118,4/10/2026,Credit Card
12415,2,607,2,1,71,71,4/10/2026,PayPal
12416,37,607,2,2,82,164,4/10/2026,PayPal
12417,45,170,5,1,98,98,4/14/2026,PayPal
12418,23,170,5,2,22,44,4/14/2026,Credit Card
12419,47,170,5,3,98,294,4/14/2026,Credit Card
12420,36,170,5,2,117,234,4/14/2026,PayPal
12421,14,537,5,2,125,250,4/26/2026,Debit Card
12422,42,537,5,3,146,438,4/26/2026,Debit Card
12423,3,791,3,2,55,110,4/10/2026,Debit Card
12424,29,791,3,3,115,345,4/10/2026,PayPal
12425,33,112,2,2,99,198,4/26/2026,PayPal
12426,14,112,2,3,126,378,4/26/2026,PayPal
12427,4,851,5,2,110,220,4/8/2026,Debit Card
12428,1,851,5,3,117,351,4/8/2026,Debit Card
12429,37,144,2,2,125,250,4/12/2026,Debit Card
12430,2,144,2,3,116,348,4/12/2026,Debit Card
12431,7,144,2,2,78,156,4/12/2026,Debit Card
12432,36,377,2,3,28,84,4/17/2026,PayPal
12433,48,377,2,1,102,102,4/17/2026,Credit Card
12434,33,460,3,1,71,71,4/22/2026,PayPal
12435,50,460,3,3,128,384,4/22/2026,PayPal
12436,42,131,3,2,110,220,4/13/2026,Credit Card
12437,24,131,3,2,95,190,4/13/2026,PayPal
12438,36,131,3,1,53,53,4/13/2026,PayPal
12439,3,131,3,1,25,25,4/13/2026,Debit Card
12440,32,13,3,2,109,218,4/4/2026,PayPal
12441,4,13,3,3,21,63,4/4/2026,PayPal
12442,27,13,3,2,96,192,4/4/2026,PayPal
12443,46,13,3,3,74,222,4/4/2026,Debit Card
12444,13,492,3,1,21,21,4/8/2026,PayPal
12445,9,492,3,3,74,222,4/8/2026,Credit Card
12446,34,492,3,2,51,102,4/8/2026,PayPal
12447,14,492,3,3,65,195,4/8/2026,Debit Card
12448,34,934,5,1,83,83,4/19/2026,Credit Card
12449,16,934,5,3,121,363,4/19/2026,Credit Card
12450,40,934,5,3,147,441,4/19/2026,PayPal
12451,17,934,5,3,75,225,4/19/2026,PayPal
12452,18,595,5,3,136,408,4/21/2026,Credit Card
12453,14,595,5,3,138,414,4/21/2026,Debit Card
12454,25,595,5,3,58,174,4/21/2026,PayPal
12455,14,595,5,3,78,234,4/21/2026,Credit Card
12456,17,854,5,1,84,84,4/11/2026,Credit Card
12457,30,854,5,1,42,42,4/11/2026,Debit Card
12458,24,185,5,1,136,136,4/25/2026,Debit Card
12459,35,185,5,2,74,148,4/25/2026,Debit Card
12460,28,185,5,1,63,63,4/25/2026,Credit Card
12461,50,467,5,3,120,360,4/18/2026,Credit Card
12462,21,467,5,1,34,34,4/18/2026,Credit Card
12463,9,1063,3,3,35,105,4/21/2026,PayPal
12464,13,1063,3,3,142,426,4/21/2026,Debit Card
12465,31,803,4,3,67,201,4/12/2026,PayPal
12466,3,812,5,3,57,171,4/22/2026,Credit Card
12467,23,812,5,2,115,230,4/22/2026,Debit Card
12468,42,812,5,3,62,186,4/22/2026,PayPal
12469,42,766,1,2,56,112,4/8/2026,Credit Card
12470,49,766,1,3,24,72,4/8/2026,Credit Card
12471,21,766,1,1,95,95,4/8/2026,Credit Card
12472,46,766,1,3,59,177,4/8/2026,Credit Card
12473,46,57,4,1,122,122,4/20/2026,Credit Card
12474,28,57,4,2,66,132,4/20/2026,Debit Card
12475,30,57,4,3,54,162,4/20/2026,Debit Card
12476,9,919,3,3,74,222,4/24/2026,Credit Card
12477,13,919,3,2,140,280,4/24/2026,Credit Card
12478,25,919,3,1,48,48,4/24/2026,Credit Card
12479,29,919,3,2,85,170,4/24/2026,Credit Card
12480,21,337,4,3,65,195,4/6/2026,Credit Card
12481,3,546,4,1,128,128,4/15/2026,Credit Card
12482,28,472,2,3,96,288,4/25/2026,Credit Card
12483,19,472,2,1,105,105,4/25/2026,Debit Card
12484,7,232,1,1,129,129,4/18/2026,PayPal
12485,13,59,5,3,128,384,4/25/2026,Debit Card
12486,9,59,5,1,138,138,4/25/2026,Credit Card
12487,39,59,5,2,45,90,4/25/2026,PayPal
12488,6,222,3,1,52,52,4/13/2026,PayPal
12489,30,222,3,1,97,97,4/13/2026,PayPal
12490,36,222,3,1,28,28,4/13/2026,Debit Card
12491,27,753,4,2,99,198,4/2/2026,PayPal
12492,16,753,4,1,88,88,4/2/2026,Debit Card
12493,46,753,4,3,20,60,4/2/2026,Debit Card
12494,38,323,3,1,46,46,4/19/2026,PayPal
12495,45,323,3,2,69,138,4/19/2026,PayPal
12496,10,722,2,2,121,242,4/19/2026,Debit Card
12497,34,722,2,2,136,272,4/19/2026,Debit Card
12498,29,768,4,1,94,94,4/17/2026,PayPal
12499,22,395,2,1,134,134,4/8/2026,PayPal
12500,29,395,2,2,120,240,4/8/2026,Debit Card
12501,26,395,2,1,56,56,4/8/2026,PayPal
12502,50,395,2,2,90,180,4/8/2026,PayPal
12503,37,935,2,2,89,178,4/11/2026,PayPal
12504,16,935,2,3,87,261,4/11/2026,Credit Card
12505,7,935,2,1,109,109,4/11/2026,PayPal
12506,42,935,2,2,54,108,4/11/2026,PayPal
12507,17,761,5,1,111,111,4/10/2026,PayPal
12508,48,761,5,3,92,276,4/10/2026,Credit Card
12509,46,1144,1,2,55,110,4/14/2026,Debit Card
12510,3,1144,1,2,100,200,4/14/2026,PayPal
12511,5,1144,1,2,70,140,4/14/2026,PayPal
12512,33,421,5,3,44,132,4/12/2026,Credit Card
12513,35,421,5,2,97,194,4/12/2026,Debit Card
12514,15,698,2,1,57,57,4/11/2026,PayPal
12515,43,143,1,2,68,136,4/20/2026,Credit Card
12516,30,143,1,1,98,98,4/20/2026,PayPal
12517,31,69,4,2,56,112,4/8/2026,Debit Card
12518,1,69,4,1,94,94,4/8/2026,Debit Card
12519,1,69,4,3,73,219,4/8/2026,Credit Card
12520,39,671,3,1,146,146,4/3/2026,Credit Card
12521,29,671,3,3,67,201,4/3/2026,Credit Card
12522,47,1193,4,2,52,104,4/11/2026,Debit Card
12523,35,916,2,2,60,120,4/26/2026,PayPal
12524,16,916,2,1,145,145,4/26/2026,Debit Card
12525,42,916,2,3,30,90,4/26/2026,Credit Card
12526,9,88,2,1,111,111,4/14/2026,Debit Card
12527,32,1023,3,2,52,104,4/13/2026,PayPal
12528,49,1023,3,3,67,201,4/13/2026,PayPal
12529,10,30,5,1,89,89,4/1/2026,Debit Card
12530,47,30,5,3,127,381,4/1/2026,Debit Card
12531,2,30,5,3,113,339,4/1/2026,Debit Card
12532,50,30,5,1,117,117,4/1/2026,Credit Card
12533,33,50,4,1,118,118,4/3/2026,Credit Card
12534,6,50,4,1,120,120,4/3/2026,Debit Card
12535,11,50,4,3,24,72,4/3/2026,Credit Card
12536,17,50,4,3,120,360,4/3/2026,Credit Card
12537,31,1108,1,3,132,396,4/21/2026,Credit Card
12538,48,1108,1,3,144,432,4/21/2026,Debit Card
12539,42,1108,1,1,68,68,4/21/2026,Debit Card
12540,20,1108,1,1,113,113,4/21/2026,Debit Card
12541,28,51,4,1,29,29,4/20/2026,PayPal
12542,31,51,4,3,54,162,4/20/2026,Debit Card
12543,10,1200,1,1,34,34,4/10/2026,Debit Card
12544,6,1200,1,1,143,143,4/10/2026,PayPal
12545,14,1200,1,2,102,204,4/10/2026,PayPal
12546,38,1200,1,3,136,408,4/10/2026,Debit Card
12547,25,285,4,1,99,99,4/17/2026,Debit Card
12548,41,285,4,3,142,426,4/17/2026,Debit Card
12549,8,285,4,3,146,438,4/17/2026,PayPal
12550,9,625,3,2,21,42,4/19/2026,Credit Card
12551,25,625,3,2,139,278,4/19/2026,PayPal
12552,16,578,4,3,72,216,4/21/2026,Debit Card
12553,11,578,4,1,74,74,4/21/2026,Debit Card
12554,48,890,4,2,21,42,4/16/2026,PayPal
12555,15,890,4,2,63,126,4/16/2026,Credit Card
12556,13,890,4,2,42,84,4/16/2026,Credit Card
12557,32,15,3,3,77,231,4/17/2026,Debit Card
12558,19,660,2,1,112,112,4/17/2026,PayPal
12559,25,1196,4,3,108,324,4/5/2026,Debit Card
12560,25,1196,4,3,35,105,4/5/2026,Credit Card
12561,19,1196,4,2,103,206,4/5/2026,Debit Card
12562,31,1196,4,2,38,76,4/5/2026,PayPal
12563,21,473,2,3,55,165,4/11/2026,PayPal
12564,28,473,2,3,74,222,4/11/2026,PayPal
12565,8,473,2,1,109,109,4/11/2026,PayPal
12566,16,1166,3,2,70,140,4/26/2026,PayPal
12567,35,1166,3,3,33,99,4/26/2026,PayPal
12568,37,1166,3,2,74,148,4/26/2026,Debit Card
12569,33,1166,3,2,80,160,4/26/2026,Debit Card
12570,26,479,2,3,82,246,4/2/2026,Credit Card
12571,25,479,2,2,117,234,4/2/2026,PayPal
12572,31,479,2,2,124,248,4/2/2026,PayPal
12573,3,479,2,3,56,168,4/2/2026,Debit Card
12574,21,921,1,3,40,120,4/26/2026,Credit Card
12575,13,921,1,1,67,67,4/26/2026,Debit Card
12576,45,921,1,1,110,110,4/26/2026,Debit Card
12577,27,587,5,3,38,114,4/4/2026,PayPal
12578,12,680,3,1,100,100,4/18/2026,PayPal
12579,6,680,3,1,119,119,4/18/2026,Credit Card
12580,47,680,3,3,129,387,4/18/2026,PayPal
12581,1,1121,2,3,76,228,4/19/2026,Credit Card
12582,31,1011,4,1,41,41,4/23/2026,PayPal
12583,24,1011,4,1,38,38,4/23/2026,Credit Card
12584,48,1011,4,3,148,444,4/23/2026,Debit Card
12585,32,1011,4,1,69,69,4/23/2026,Credit Card
12586,30,522,2,3,77,231,4/10/2026,Debit Card
12587,15,522,2,2,75,150,4/10/2026,Credit Card
12588,19,522,2,2,120,240,4/10/2026,Credit Card
12589,49,560,1,3,129,387,4/11/2026,PayPal
12590,10,560,1,3,131,393,4/11/2026,Credit Card
12591,42,560,1,3,33,99,4/11/2026,PayPal
12592,14,235,1,1,87,87,4/19/2026,PayPal
12593,42,235,1,3,92,276,4/19/2026,Debit Card
12594,14,1073,2,2,142,284,4/10/2026,Debit Card
12595,38,1073,2,2,128,256,4/10/2026,Debit Card
12596,9,1073,2,2,112,224,4/10/2026,Debit Card
12597,19,437,3,2,100,200,4/22/2026,Debit Card
12598,22,437,3,3,99,297,4/22/2026,PayPal
12599,40,437,3,2,48,96,4/22/2026,Credit Card
12600,19,437,3,1,66,66,4/22/2026,Credit Card
12601,11,194,5,1,72,72,4/4/2026,PayPal
12602,13,194,5,1,27,27,4/4/2026,Credit Card
12603,35,194,5,3,59,177,4/4/2026,Credit Card
12604,38,194,5,2,46,92,4/4/2026,Credit Card
12605,16,980,2,3,71,213,4/1/2026,PayPal
12606,21,980,2,3,56,168,4/1/2026,PayPal
12607,2,914,1,3,107,321,4/19/2026,PayPal
12608,47,914,1,1,24,24,4/19/2026,Debit Card
12609,31,914,1,3,24,72,4/19/2026,Debit Card
12610,49,1001,5,2,114,228,4/11/2026,PayPal
12611,19,1001,5,2,54,108,4/11/2026,Credit Card
12612,14,1001,5,1,83,83,4/11/2026,PayPal
12613,35,162,4,2,83,166,4/9/2026,PayPal
12614,22,911,4,3,42,126,4/8/2026,PayPal
12615,42,911,4,1,141,141,4/8/2026,Debit Card
12616,41,1023,5,2,79,158,4/3/2026,PayPal
12617,49,1023,5,1,121,121,4/3/2026,PayPal
12618,1,1023,5,1,79,79,4/3/2026,PayPal
12619,10,724,4,2,123,246,4/26/2026,PayPal
12620,15,724,4,3,81,243,4/26/2026,Debit Card
12621,7,224,5,1,143,143,4/14/2026,Debit Card
12622,41,277,5,3,114,342,4/19/2026,PayPal
12623,48,277,5,2,126,252,4/19/2026,Credit Card
12624,37,277,5,1,41,41,4/19/2026,Debit Card
12625,18,277,5,3,57,171,4/19/2026,PayPal
12626,10,641,4,1,69,69,4/20/2026,Debit Card
12627,12,641,4,3,43,129,4/20/2026,Credit Card
12628,43,641,4,3,131,393,4/20/2026,PayPal
12629,47,1107,2,1,109,109,4/24/2026,PayPal
12630,34,62,2,1,34,34,4/17/2026,Credit Card
12631,7,62,2,2,31,62,4/17/2026,Credit Card
12632,2,62,2,3,74,222,4/17/2026,PayPal
12633,9,62,2,2,28,56,4/17/2026,Debit Card
12634,32,1035,3,2,73,146,4/14/2026,PayPal
12635,42,1035,3,1,42,42,4/14/2026,Credit Card
12636,40,77,3,2,130,260,4/20/2026,PayPal
12637,44,77,3,3,64,192,4/20/2026,Credit Card
12638,21,791,5,3,47,141,4/18/2026,PayPal
12639,9,499,3,2,47,94,4/20/2026,PayPal
12640,23,1070,1,2,36,72,4/7/2026,Debit Card
12641,14,1070,1,2,108,216,4/7/2026,Credit Card
12642,27,1070,1,2,39,78,4/7/2026,Credit Card
12643,12,1070,1,2,111,222,4/7/2026,PayPal
12644,10,644,5,2,112,224,4/5/2026,Debit Card
12645,8,644,5,3,60,180,4/5/2026,Credit Card
12646,18,644,5,3,79,237,4/5/2026,PayPal
12647,15,446,2,3,137,411,4/12/2026,PayPal
12648,23,446,2,2,134,268,4/12/2026,PayPal
12649,33,446,2,1,108,108,4/12/2026,PayPal
12650,41,996,3,2,52,104,4/13/2026,PayPal
12651,37,851,3,1,120,120,4/24/2026,PayPal
12652,20,851,3,1,51,51,4/24/2026,Debit Card
12653,29,851,3,1,45,45,4/24/2026,Credit Card
12654,30,851,3,1,150,150,4/24/2026,Debit Card
12655,22,26,2,1,96,96,4/8/2026,Credit Card
12656,1,26,2,3,78,234,4/8/2026,Debit Card
12657,47,26,2,1,111,111,4/8/2026,Debit Card
12658,48,1108,2,1,83,83,4/13/2026,Debit Card
12659,26,1108,2,1,61,61,4/13/2026,Debit Card
12660,15,1108,2,3,30,90,4/13/2026,PayPal
12661,11,609,2,2,46,92,4/16/2026,Credit Card
12662,20,609,2,2,61,122,4/16/2026,Credit Card
12663,5,609,2,3,141,423,4/16/2026,Credit Card
12664,10,662,2,3,146,438,4/25/2026,PayPal
12665,29,662,2,3,76,228,4/25/2026,PayPal
12666,32,662,2,3,118,354,4/25/2026,Credit Card
12667,18,397,1,1,94,94,4/6/2026,PayPal
12668,37,397,1,1,133,133,4/6/2026,Debit Card
12669,5,397,1,3,138,414,4/6/2026,Debit Card
12670,21,397,1,2,122,244,4/6/2026,PayPal
12671,8,240,3,2,75,150,4/6/2026,PayPal
12672,35,240,3,1,21,21,4/6/2026,PayPal
12673,30,130,1,3,116,348,4/1/2026,Debit Card
12674,9,130,1,1,27,27,4/1/2026,Debit Card
12675,16,130,1,2,89,178,4/1/2026,Credit Card
12676,5,130,1,2,106,212,4/1/2026,Debit Card
12677,23,580,1,3,70,210,4/4/2026,Credit Card
12678,33,580,1,2,52,104,4/4/2026,Debit Card
12679,39,1193,5,3,37,111,4/22/2026,Debit Card
12680,34,1193,5,3,134,402,4/22/2026,Debit Card
12681,20,1193,5,3,143,429,4/22/2026,Debit Card
12682,44,1193,5,1,35,35,4/22/2026,PayPal
12683,32,372,2,2,120,240,4/7/2026,PayPal
12684,11,372,2,2,139,278,4/7/2026,Debit Card
12685,7,372,2,3,56,168,4/7/2026,Credit Card
12686,42,372,2,3,28,84,4/7/2026,Credit Card
12687,26,701,2,3,23,69,4/23/2026,Debit Card
12688,34,701,2,1,61,61,4/23/2026,Debit Card
12689,31,701,2,2,106,212,4/23/2026,PayPal
12690,37,701,2,1,110,110,4/23/2026,Debit Card
12691,42,397,5,1,58,58,4/23/2026,PayPal
12692,11,934,2,2,33,66,4/19/2026,Credit Card
12693,16,934,2,1,86,86,4/19/2026,PayPal
12694,38,16,1,3,20,60,4/13/2026,Debit Card
12695,37,16,1,3,149,447,4/13/2026,Debit Card
12696,35,549,4,1,120,120,4/6/2026,PayPal
12697,39,549,4,1,69,69,4/6/2026,Debit Card
12698,16,549,4,1,82,82,4/6/2026,PayPal
12699,28,549,4,1,130,130,4/6/2026,Debit Card
12700,21,692,5,1,113,113,4/10/2026,PayPal
12701,37,616,2,1,64,64,4/12/2026,Credit Card
12702,1,616,2,2,116,232,4/12/2026,Debit Card
12703,48,780,2,3,66,198,4/12/2026,Credit Card
12704,39,780,2,3,25,75,4/12/2026,Debit Card
12705,23,780,2,3,38,114,4/12/2026,Credit Card
12706,49,780,2,3,23,69,4/12/2026,Debit Card
12707,49,672,1,3,124,372,4/21/2026,Credit Card
12708,46,672,1,2,66,132,4/21/2026,Debit Card
12709,19,719,3,1,43,43,4/13/2026,Debit Card
12710,37,719,3,1,110,110,4/13/2026,Credit Card
12711,29,719,3,2,142,284,4/13/2026,Debit Card
12712,3,719,3,2,40,80,4/13/2026,Debit Card
