order_item_id,order_id,product_id,quantity,unit_price,total_price
10924,4395,27,1,124,124
10925,4395,21,2,32,64
10926,4395,31,2,88,176
10927,4396,32,1,148,148
10928,4397,32,1,114,114
10929,4397,17,2,108,216
10930,4398,17,2,150,300
10931,4399,48,2,41,82
10932,4399,27,1,87,87
10933,4399,7,1,121,121
10934,4400,17,2,38,76
10935,4400,25,1,58,58
10936,4401,26,2,41,82
10937,4401,16,2,119,238
10938,4401,44,2,150,300
10939,4402,48,2,71,142
10940,4402,21,2,109,218
10941,4402,34,3,73,219
10942,4402,10,3,33,99
10943,4403,33,3,33,99
10944,4403,32,2,130,260
10945,4403,11,1,30,30
10946,4403,38,1,137,137
10947,4404,18,3,40,120
10948,4405,44,3,120,360
10949,4405,48,3,110,330
10950,4405,45,3,150,450
10951,4405,5,2,119,238
10952,4406,38,2,45,90
10953,4406,12,3,123,369
10954,4407,1,3,87,261
10955,4407,10,3,136,408
10956,4408,34,3,57,171
10957,4409,45,2,55,110
10958,4409,43,2,28,56
10959,4410,5,3,96,288
10960,4410,11,3,62,186
10961,4410,44,1,130,130
10962,4410,7,1,124,124
10963,4411,15,3,127,381
10964,4412,47,3,114,342
10965,4412,14,3,54,162
10966,4413,11,3,140,420
10967,4413,14,1,30,30
10968,4413,2,1,21,21
10969,4414,29,1,121,121
10970,4414,25,3,134,402
10971,4415,40,1,52,52
10972,4415,23,2,85,170
10973,4415,49,2,27,54
10974,4415,45,3,34,102
10975,4416,42,2,85,170
10976,4416,43,1,82,82
10977,4417,27,3,75,225
10978,4417,6,2,28,56
10979,4418,9,2,62,124
10980,4418,30,2,78,156
10981,4418,27,1,106,106
10982,4418,49,2,91,182
10983,4419,16,2,92,184
10984,4419,39,3,98,294
10985,4419,47,3,50,150
10986,4420,33,3,96,288
10987,4421,13,1,95,95
10988,4421,10,1,140,140
10989,4422,37,2,52,104
10990,4422,25,1,72,72
10991,4423,5,1,83,83
10992,4423,2,3,55,165
10993,4423,45,1,81,81
10994,4424,14,2,79,158
10995,4424,4,1,80,80
10996,4424,13,2,44,88
10997,4424,19,2,110,220
10998,4425,38,3,111,333
10999,4425,34,2,27,54
11000,4426,4,3,109,327
11001,4426,40,2,116,232
11002,4426,7,2,134,268
11003,4427,4,2,36,72
11004,4427,10,2,70,140
11005,4427,28,2,143,286
11006,4428,40,2,82,164
11007,4428,14,3,105,315
11008,4428,19,3,29,87
11009,4429,38,3,116,348
11010,4429,43,2,31,62
11011,4429,14,1,23,23
11012,4429,7,3,72,216
11013,4430,3,2,78,156
11014,4430,32,2,34,68
11015,4430,18,2,77,154
11016,4431,44,2,121,242
11017,4432,17,1,100,100
11018,4432,11,1,82,82
11019,4432,47,2,39,78
11020,4433,8,3,65,195
11021,4433,49,3,79,237
11022,4434,31,2,65,130
11023,4434,50,3,110,330
11024,4434,50,3,146,438
11025,4435,8,3,145,435
11026,4436,47,2,144,288
11027,4436,33,1,49,49
11028,4436,9,1,23,23
11029,4436,15,2,142,284
11030,4437,25,1,50,50
11031,4438,8,2,59,118
11032,4439,21,2,99,198
11033,4439,29,1,101,101
11034,4440,25,2,99,198
11035,4441,10,3,118,354
11036,4442,26,2,31,62
11037,4443,2,2,50,100
11038,4444,38,3,28,84
11039,4445,27,2,117,234
11040,4446,1,1,47,47
11041,4446,19,3,88,264
11042,4446,33,3,109,327
11043,4447,25,1,134,134
11044,4447,23,3,38,114
11045,4447,15,3,105,315
11046,4448,46,2,33,66
11047,4448,26,3,116,348
11048,4448,3,2,47,94
11049,4448,48,3,35,105
11050,4449,14,1,53,53
11051,4449,9,2,125,250
11052,4449,17,1,97,97
11053,4450,36,2,144,288
11054,4450,34,3,77,231
11055,4450,16,3,45,135
11056,4450,4,3,85,255
11057,4451,10,3,93,279
11058,4452,41,1,29,29
11059,4453,35,1,61,61
11060,4453,48,1,92,92
11061,4453,33,2,145,290
11062,4453,46,1,143,143
11063,4454,19,1,92,92
11064,4455,31,1,41,41
11065,4455,29,1,140,140
11066,4455,2,1,125,125
11067,4456,39,2,45,90
11068,4457,28,2,82,164
11069,4457,36,1,32,32
11070,4457,2,2,134,268
11071,4458,7,3,53,159
11072,4458,13,1,145,145
11073,4458,5,1,58,58
11074,4459,10,3,85,255
11075,4459,7,3,70,210
11076,4459,7,1,81,81
11077,4460,4,3,105,315
11078,4460,21,1,140,140
11079,4461,38,2,129,258
11080,4461,8,3,135,405
11081,4461,7,1,46,46
11082,4461,46,2,113,226
11083,4462,21,2,36,72
11084,4462,22,3,149,447
11085,4462,46,1,38,38
11086,4462,28,2,51,102
11087,4463,32,1,40,40
11088,4463,19,3,76,228
11089,4464,27,3,112,336
11090,4465,49,2,113,226
11091,4465,11,3,53,159
11092,4465,27,3,122,366
11093,4465,49,2,76,152
11094,4466,2,3,108,324
11095,4466,1,3,20,60
11096,4466,8,3,30,90
11097,4466,18,1,56,56
11098,4467,9,2,118,236
11099,4467,18,3,107,321
11100,4467,9,3,27,81
11101,4467,37,3,59,177
11102,4468,24,2,23,46
11103,4468,45,2,53,106
11104,4468,33,2,115,230
11105,4469,40,2,123,246
11106,4469,50,1,24,24
11107,4469,21,2,23,46
11108,4470,2,1,46,46
11109,4470,37,3,111,333
11110,4470,10,2,32,64
11111,4471,41,3,128,384
11112,4471,44,1,124,124
11113,4471,3,2,137,274
11114,4472,1,3,33,99
11115,4472,35,3,135,405
11116,4472,36,1,123,123
11117,4473,28,1,64,64
11118,4473,17,2,82,164
11119,4473,40,1,149,149
11120,4474,9,3,29,87
11121,4474,23,3,98,294
11122,4475,4,1,63,63
11123,4475,39,3,31,93
11124,4475,9,3,99,297
11125,4475,23,2,29,58
11126,4476,23,1,25,25
11127,4476,32,3,103,309
11128,4477,13,1,35,35
11129,4478,31,3,144,432
11130,4478,27,1,146,146
11131,4479,1,3,81,243
11132,4479,40,1,131,131
11133,4479,26,3,136,408
11134,4479,2,3,79,237
11135,4480,36,1,93,93
11136,4481,46,3,61,183
11137,4481,3,2,114,228
11138,4482,9,2,117,234
11139,4482,25,3,29,87
11140,4482,46,3,68,204
11141,4483,49,1,25,25
11142,4484,10,2,73,146
11143,4484,1,3,116,348
11144,4484,15,3,139,417
11145,4484,41,3,110,330
11146,4485,8,2,31,62
11147,4485,6,1,23,23
11148,4486,35,3,38,114
11149,4486,38,3,25,75
11150,4487,9,3,32,96
11151,4487,48,2,120,240
11152,4488,43,2,150,300
11153,4488,9,1,83,83
11154,4488,50,3,27,81
11155,4488,29,3,43,129
11156,4489,3,1,134,134
11157,4489,31,2,40,80
11158,4489,20,1,115,115
11159,4489,18,1,63,63
11160,4490,30,2,91,182
11161,4490,43,3,60,180
11162,4491,49,2,80,160
11163,4491,16,1,105,105
11164,4491,45,3,72,216
11165,4492,47,1,39,39
11166,4492,23,3,133,399
11167,4493,49,1,66,66
11168,4494,13,3,27,81
11169,4494,2,1,91,91
11170,4495,14,2,48,96
11171,4495,44,1,145,145
11172,4495,26,2,138,276
11173,4495,10,3,29,87
11174,4496,11,2,50,100
11175,4496,27,1,98,98
11176,4497,7,3,85,255
11177,4497,23,3,34,102
11178,4497,43,3,44,132
11179,4497,14,1,57,57
11180,4498,4,1,52,52
11181,4498,42,3,125,375
11182,4498,3,2,131,262
11183,4498,14,2,134,268
11184,4499,40,3,137,411
11185,4499,19,3,31,93
11186,4499,13,3,133,399
11187,4499,15,1,62,62
11188,4500,44,2,141,282
11189,4501,15,1,150,150
11190,4501,27,1,88,88
11191,4501,18,1,61,61
11192,4501,24,3,121,363
11193,4502,31,3,104,312
11194,4502,9,1,86,86
11195,4502,37,3,121,363
11196,4503,18,1,83,83
11197,4503,44,2,63,126
11198,4503,11,1,112,112
11199,4504,32,3,114,342
11200,4504,15,2,37,74
11201,4505,21,2,29,58
11202,4506,12,1,71,71
11203,4506,40,1,22,22
11204,4506,20,1,92,92
11205,4506,23,2,68,136
11206,4507,42,3,42,126
11207,4507,14,1,77,77
11208,4507,50,3,33,99
11209,4507,35,3,122,366
11210,4508,13,2,84,168
11211,4508,16,1,67,67
11212,4508,40,1,41,41
11213,4509,8,2,27,54
11214,4510,4,1,122,122
11215,4511,14,1,39,39
11216,4511,24,1,73,73
11217,4512,16,3,145,435
11218,4512,43,3,125,375
11219,4512,1,1,67,67
11220,4513,9,3,140,420
11221,4513,15,1,144,144
11222,4514,36,1,36,36
11223,4514,45,3,128,384
11224,4515,6,2,67,134
11225,4515,4,1,45,45
11226,4516,50,2,60,120
11227,4516,28,1,91,91
11228,4516,30,3,86,258
11229,4516,26,1,81,81
11230,4517,15,3,91,273
11231,4517,23,3,78,234
11232,4518,42,1,137,137
11233,4519,3,1,63,63
11234,4519,46,3,104,312
11235,4519,16,3,92,276
11236,4520,17,1,101,101
11237,4521,2,3,30,90
11238,4522,38,2,94,188
11239,4522,28,1,59,59
11240,4522,23,2,106,212
11241,4523,1,3,93,279
11242,4523,1,1,135,135
11243,4523,18,3,77,231
11244,4524,3,3,95,285
11245,4524,33,2,142,284
11246,4525,41,3,108,324
11247,4525,13,3,75,225
11248,4525,35,2,96,192
11249,4526,33,2,56,112
11250,4527,1,1,150,150
11251,4527,26,2,50,100
11252,4528,18,1,41,41
11253,4528,20,1,30,30
11254,4529,46,2,37,74
11255,4530,11,1,147,147
11256,4530,5,1,21,21
11257,4530,21,3,27,81
11258,4531,45,3,27,81
11259,4531,4,1,40,40
11260,4531,48,2,133,266
11261,4531,10,1,36,36
11262,4532,24,1,118,118
11263,4533,48,3,121,363
11264,4534,48,3,94,282
11265,4534,50,3,125,375
11266,4535,49,3,144,432
11267,4535,16,3,120,360
11268,4536,45,1,56,56
11269,4536,2,1,113,113
11270,4536,6,1,48,48
11271,4537,25,2,120,240
11272,4537,22,3,124,372
11273,4538,7,3,125,375
11274,4539,26,3,89,267
11275,4540,22,2,59,118
11276,4541,9,3,121,363
11277,4542,8,3,53,159
11278,4543,17,1,116,116
11279,4543,49,1,142,142
11280,4543,43,1,62,62
11281,4543,3,1,61,61
11282,4544,13,2,149,298
11283,4544,33,1,57,57
11284,4544,1,3,93,279
11285,4545,40,3,113,339
11286,4546,49,1,123,123
11287,4546,30,2,41,82
11288,4547,44,2,29,58
11289,4547,8,1,39,39
11290,4547,40,2,36,72
11291,4547,13,1,124,124
11292,4548,1,1,145,145
11293,4549,12,1,30,30
11294,4549,8,3,148,444
11295,4549,42,2,54,108
11296,4550,48,1,32,32
11297,4551,36,2,111,222
11298,4552,13,3,119,357
11299,4552,6,2,55,110
11300,4552,47,3,86,258
11301,4553,47,1,68,68
11302,4554,45,1,109,109
11303,4555,41,3,23,69
11304,4555,46,1,56,56
11305,4555,7,3,65,195
11306,4555,3,1,103,103
11307,4556,48,1,62,62
11308,4556,32,2,108,216
11309,4557,8,1,82,82
11310,4557,44,1,142,142
11311,4557,17,2,100,200
11312,4558,1,3,65,195
11313,4558,35,1,84,84
11314,4558,32,2,95,190
11315,4558,30,3,144,432
11316,4559,35,2,45,90
11317,4559,13,1,128,128
11318,4559,28,1,98,98
11319,4559,38,1,65,65
11320,4560,30,2,27,54
11321,4560,42,3,126,378
11322,4561,42,3,83,249
11323,4561,34,3,84,252
11324,4561,41,3,76,228
11325,4562,34,2,45,90
11326,4563,35,2,132,264
11327,4564,49,3,126,378
11328,4564,11,1,111,111
11329,4564,42,1,130,130
11330,4564,27,2,51,102
11331,4565,45,3,35,105
11332,4566,19,3,27,81
11333,4566,33,3,100,300
11334,4567,26,2,84,168
11335,4568,11,2,56,112
11336,4569,4,3,75,225
11337,4569,2,2,137,274
11338,4569,31,3,39,117
11339,4570,49,2,84,168
11340,4570,27,2,76,152
11341,4571,26,2,57,114
11342,4571,18,3,121,363
11343,4571,48,3,98,294
11344,4572,20,3,137,411
11345,4572,1,1,108,108
11346,4572,19,1,24,24
11347,4573,41,1,60,60
11348,4573,36,1,120,120
11349,4574,21,3,148,444
11350,4574,27,3,138,414
11351,4574,20,1,93,93
11352,4574,34,2,24,48
11353,4575,41,3,76,228
11354,4575,4,2,57,114
11355,4576,40,1,130,130
11356,4576,16,1,45,45
11357,4576,21,1,88,88
11358,4576,48,2,115,230
11359,4577,33,3,130,390
11360,4577,27,2,47,94
11361,4577,40,2,124,248
11362,4577,46,2,22,44
11363,4578,22,2,96,192
11364,4578,9,3,110,330
11365,4578,26,1,134,134
11366,4578,6,2,96,192
11367,4579,27,1,58,58
11368,4579,48,2,55,110
11369,4580,49,3,148,444
11370,4580,43,2,138,276
11371,4580,21,1,120,120
11372,4581,39,1,145,145
11373,4581,48,2,107,214
11374,4581,35,2,92,184
11375,4582,2,3,82,246
11376,4582,40,1,29,29
11377,4582,6,1,124,124
11378,4582,4,3,116,348
11379,4583,20,2,89,178
11380,4583,34,2,134,268
11381,4584,9,1,34,34
11382,4585,23,3,72,216
11383,4585,34,2,42,84
11384,4585,15,1,74,74
11385,4586,17,1,90,90
11386,4586,28,3,120,360
11387,4586,1,1,81,81
11388,4586,31,2,143,286
11389,4587,5,3,135,405
11390,4587,20,2,149,298
11391,4587,22,3,81,243
11392,4588,3,1,28,28
11393,4588,10,1,114,114
11394,4588,40,1,58,58
11395,4589,21,1,149,149
11396,4589,37,3,74,222
11397,4589,41,3,68,204
11398,4590,22,3,34,102
11399,4590,18,1,128,128
11400,4590,5,3,149,447
11401,4590,32,2,77,154
11402,4591,26,3,122,366
11403,4591,46,3,102,306
11404,4592,34,1,50,50
11405,4592,32,3,140,420
11406,4592,9,1,97,97
11407,4593,29,2,100,200
11408,4593,34,3,105,315
11409,4593,28,3,136,408
11410,4593,24,2,126,252
11411,4594,47,1,119,119
11412,4594,43,3,103,309
11413,4594,45,1,135,135
11414,4594,7,2,136,272
11415,4595,22,2,27,54
11416,4595,37,1,120,120
11417,4595,39,3,120,360
11418,4595,32,3,57,171
11419,4596,2,1,46,46
11420,4596,29,2,63,126
11421,4597,24,1,84,84
11422,4597,43,3,128,384
11423,4597,23,3,124,372
11424,4597,27,2,124,248
11425,4598,21,2,31,62
11426,4598,23,2,85,170
11427,4599,28,1,83,83
11428,4600,39,3,117,351
11429,4600,3,1,34,34
11430,4600,40,3,88,264
11431,4600,9,1,39,39
11432,4601,13,2,147,294
11433,4602,28,3,84,252
11434,4602,26,2,97,194
11435,4602,13,3,112,336
11436,4603,31,2,129,258
11437,4603,48,1,51,51
11438,4604,4,2,114,228
11439,4604,42,1,97,97
11440,4604,12,2,55,110
11441,4604,1,1,134,134
11442,4605,33,1,122,122
11443,4605,3,3,88,264
11444,4606,19,3,131,393
11445,4606,9,2,91,182
11446,4606,13,3,26,78
11447,4606,35,3,113,339
11448,4607,45,3,128,384
11449,4607,15,1,45,45
11450,4608,34,3,73,219
11451,4609,34,2,20,40
11452,4609,7,1,147,147
11453,4610,36,1,86,86
11454,4610,4,1,40,40
11455,4611,1,1,36,36
11456,4611,28,1,70,70
11457,4612,30,2,64,128
11458,4612,25,2,98,196
11459,4612,42,3,109,327
11460,4613,45,2,76,152
11461,4614,2,1,146,146
11462,4614,4,2,114,228
11463,4614,2,1,26,26
11464,4614,16,2,69,138
11465,4615,25,2,97,194
11466,4615,6,3,41,123
11467,4615,27,3,21,63
11468,4615,10,2,53,106
11469,4616,47,1,89,89
11470,4616,15,3,92,276
11471,4617,48,3,132,396
11472,4617,26,2,126,252
11473,4617,8,2,20,40
11474,4617,3,1,84,84
11475,4618,36,3,126,378
11476,4618,11,1,59,59
11477,4619,25,1,92,92
11478,4619,37,1,114,114
11479,4619,37,1,64,64
11480,4620,26,1,124,124
11481,4621,3,2,119,238
11482,4621,50,2,39,78
11483,4622,10,3,76,228
11484,4622,48,1,78,78
11485,4623,29,2,116,232
11486,4623,41,3,89,267
11487,4624,44,2,129,258
11488,4625,23,1,133,133
11489,4626,16,1,131,131
11490,4626,17,3,88,264
11491,4627,50,2,104,208
11492,4627,17,2,108,216
11493,4627,7,2,104,208
11494,4627,15,1,50,50
11495,4628,28,1,119,119
11496,4628,13,2,68,136
11497,4628,11,3,149,447
11498,4629,48,2,125,250
11499,4630,18,3,71,213
11500,4630,11,3,77,231
11501,4631,29,3,67,201
11502,4631,35,1,79,79
11503,4631,1,1,97,97
11504,4631,38,1,89,89
11505,4632,48,2,39,78
11506,4632,25,2,123,246
11507,4633,4,2,49,98
11508,4634,38,1,24,24
11509,4634,14,1,88,88
11510,4635,18,1,30,30
11511,4636,7,1,36,36
11512,4636,3,3,54,162
11513,4636,10,1,140,140
11514,4637,35,3,26,78
11515,4637,32,1,58,58
11516,4638,22,2,48,96
11517,4638,9,2,113,226
11518,4638,15,3,68,204
11519,4639,40,3,35,105
11520,4639,14,2,58,116
11521,4639,18,1,144,144
11522,4640,7,1,26,26
11523,4640,38,3,91,273
11524,4641,35,3,124,372
11525,4642,37,3,129,387
11526,4642,40,1,109,109
11527,4642,40,3,123,369
11528,4643,35,2,149,298
11529,4643,7,3,96,288
11530,4643,7,3,130,390
11531,4643,19,2,53,106
11532,4644,11,2,132,264
11533,4644,10,2,145,290
11534,4644,15,1,116,116
11535,4644,30,1,135,135
11536,4645,41,3,97,291
11537,4645,13,1,56,56
11538,4645,18,3,144,432
11539,4645,31,1,76,76
11540,4646,23,2,85,170
11541,4646,33,3,102,306
11542,4647,50,2,121,242
11543,4647,38,3,106,318
11544,4647,19,1,106,106
11545,4647,19,1,130,130
11546,4648,13,3,29,87
11547,4649,16,1,80,80
11548,4649,48,2,60,120
11549,4649,8,2,55,110
11550,4650,6,1,35,35
11551,4650,20,3,73,219
11552,4651,46,1,138,138
11553,4651,34,3,106,318
11554,4651,11,2,84,168
11555,4652,36,2,137,274
11556,4652,19,1,149,149
11557,4652,39,2,106,212
11558,4652,21,2,143,286
11559,4653,6,3,80,240
11560,4653,49,2,137,274
11561,4654,3,1,145,145
11562,4654,4,1,93,93
11563,4654,13,2,134,268
11564,4654,24,3,106,318
11565,4655,27,3,94,282
11566,4655,28,3,66,198
11567,4655,27,2,27,54
11568,4656,35,1,23,23
11569,4656,34,2,49,98
11570,4657,24,2,111,222
11571,4658,33,2,128,256
11572,4658,45,1,31,31
11573,4659,1,1,101,101
11574,4659,14,1,49,49
11575,4659,40,2,130,260
11576,4659,47,2,143,286
11577,4660,26,2,123,246
11578,4661,17,2,40,80
11579,4661,46,3,78,234
11580,4662,9,2,106,212
11581,4662,7,1,127,127
11582,4663,37,1,139,139
11583,4663,12,1,106,106
11584,4663,39,2,57,114
11585,4664,24,2,22,44
11586,4664,9,1,35,35
11587,4664,8,1,93,93
11588,4664,46,2,112,224
11589,4665,48,2,106,212
11590,4666,25,3,43,129
11591,4667,12,1,87,87
11592,4667,4,1,77,77
11593,4668,20,2,89,178
11594,4668,5,1,69,69
11595,4669,42,1,74,74
11596,4670,42,1,135,135
11597,4670,35,1,27,27
11598,4671,38,2,147,294
11599,4671,16,3,123,369
11600,4671,1,1,134,134
11601,4671,14,2,138,276
11602,4672,33,3,33,99
11603,4672,10,3,40,120
11604,4672,24,2,132,264
11605,4673,4,2,30,60
11606,4673,26,2,71,142
11607,4673,31,3,51,153
11608,4674,12,1,75,75
11609,4674,26,2,118,236
11610,4674,39,1,45,45
11611,4674,3,2,124,248
11612,4675,19,2,47,94
11613,4675,18,3,117,351
11614,4675,17,3,141,423
11615,4676,15,2,134,268
11616,4677,50,1,141,141
11617,4677,21,1,108,108
11618,4678,8,2,42,84
11619,4678,10,3,24,72
11620,4678,33,3,126,378
11621,4679,41,3,100,300
11622,4679,8,1,86,86
11623,4680,18,1,33,33
11624,4680,40,1,76,76
11625,4680,5,1,25,25
11626,4680,43,3,83,249
11627,4681,39,1,130,130
11628,4682,26,1,26,26
11629,4683,32,3,59,177
11630,4683,7,1,112,112
11631,4683,7,1,111,111
11632,4684,25,1,101,101
11633,4684,27,3,132,396
11634,4684,49,3,63,189
11635,4685,32,1,53,53
11636,4686,21,3,33,99
11637,4687,42,2,125,250
11638,4687,23,3,142,426
11639,4687,18,1,42,42
11640,4687,38,1,126,126
11641,4688,41,2,91,182
11642,4688,31,1,100,100
11643,4689,21,1,35,35
11644,4689,45,2,96,192
11645,4689,35,1,50,50
11646,4689,45,3,22,66
11647,4690,2,3,60,180
11648,4691,47,3,112,336
11649,4691,32,3,97,291
11650,4691,4,3,96,288
11651,4692,3,3,115,345
11652,4692,49,2,69,138
11653,4692,48,2,122,244
11654,4693,3,1,58,58
11655,4693,48,2,73,146
11656,4693,44,1,98,98
11657,4693,25,2,108,216
11658,4694,20,1,98,98
11659,4694,23,3,52,156
11660,4694,11,1,32,32
11661,4694,12,3,32,96
11662,4695,14,1,143,143
11663,4695,46,1,144,144
11664,4695,47,3,124,372
11665,4695,31,1,37,37
11666,4696,15,2,48,96
11667,4696,47,3,50,150
11668,4696,46,1,138,138
11669,4696,23,1,62,62
11670,4697,4,2,96,192
11671,4698,7,3,101,303
11672,4699,37,2,126,252
11673,4700,7,1,123,123
11674,4700,11,3,120,360
11675,4701,47,1,39,39
11676,4701,48,2,79,158
11677,4702,24,3,106,318
11678,4702,13,3,59,177
11679,4702,46,3,101,303
11680,4702,50,2,98,196
11681,4703,19,2,35,70
11682,4703,6,3,56,168
11683,4704,1,1,103,103
11684,4704,39,2,47,94
11685,4705,41,3,150,450
11686,4705,41,3,55,165
11687,4706,4,2,24,48
11688,4707,37,2,42,84
11689,4708,20,1,47,47
11690,4708,16,1,55,55
11691,4708,10,3,88,264
11692,4709,25,3,135,405
11693,4709,44,3,143,429
11694,4710,35,3,100,300
11695,4710,42,3,86,258
11696,4710,18,1,49,49
11697,4710,39,1,45,45
11698,4711,34,3,142,426
11699,4711,4,2,122,244
11700,4711,7,2,112,224
11701,4711,8,3,60,180
11702,4712,38,3,24,72
11703,4712,7,3,123,369
11704,4713,33,1,124,124
11705,4713,24,1,26,26
11706,4713,25,1,121,121
11707,4714,26,1,61,61
11708,4715,24,1,142,142
11709,4715,9,2,69,138
11710,4715,49,3,118,354
11711,4715,1,3,101,303
11712,4716,44,3,59,177
11713,4716,12,3,101,303
11714,4716,10,2,51,102
11715,4716,49,1,79,79
11716,4717,13,1,44,44
11717,4717,43,2,129,258
11718,4717,35,2,53,106
11719,4717,18,3,23,69
11720,4718,46,1,139,139
11721,4718,11,1,119,119
11722,4719,39,1,64,64
11723,4719,19,3,73,219
11724,4719,34,1,32,32
11725,4719,50,3,121,363
11726,4720,32,3,110,330
11727,4721,15,2,60,120
11728,4721,16,1,59,59
11729,4721,9,2,59,118
11730,4722,19,2,88,176
11731,4722,28,1,45,45
11732,4722,7,2,47,94
11733,4723,33,2,38,76
11734,4723,14,2,126,252
11735,4724,41,3,28,84
11736,4724,1,2,28,56
11737,4724,43,3,75,225
11738,4725,45,2,51,102
11739,4726,12,2,33,66
11740,4727,23,1,82,82
11741,4728,31,1,46,46
11742,4728,36,1,141,141
11743,4729,9,1,109,109
11744,4729,22,3,86,258
11745,4729,49,1,114,114
11746,4729,17,1,34,34
11747,4730,45,2,120,240
11748,4730,43,3,71,213
11749,4730,20,3,53,159
11750,4731,48,1,93,93
11751,4731,9,2,61,122
11752,4732,10,2,30,60
11753,4732,3,1,66,66
11754,4733,28,1,100,100
11755,4733,39,3,134,402
11756,4733,35,2,62,124
11757,4734,37,1,49,49
11758,4734,19,1,64,64
11759,4734,35,1,99,99
11760,4734,35,2,34,68
11761,4735,13,2,72,144
11762,4735,43,3,110,330
11763,4736,13,1,77,77
11764,4736,9,3,57,171
11765,4736,47,1,139,139
11766,4736,27,3,90,270
11767,4737,50,3,82,246
11768,4738,19,2,49,98
11769,4738,33,2,149,298
11770,4739,4,2,24,48
11771,4740,40,1,136,136
11772,4740,49,3,75,225
11773,4740,12,3,61,183
11774,4740,31,1,82,82
11775,4741,48,2,147,294
11776,4742,9,1,41,41
11777,4742,9,2,52,104
11778,4742,48,1,71,71
11779,4742,8,3,80,240
11780,4743,14,3,28,84
11781,4743,16,2,109,218
11782,4743,6,2,30,60
11783,4743,12,1,114,114
11784,4744,38,1,88,88
11785,4744,40,2,44,88
11786,4744,40,2,133,266
11787,4744,33,2,89,178
11788,4745,18,1,112,112
11789,4745,15,2,79,158
11790,4746,50,1,110,110
11791,4746,19,2,129,258
11792,4746,35,3,90,270
11793,4746,42,1,97,97
11794,4747,31,1,81,81
11795,4748,7,1,129,129
11796,4748,30,2,79,158
11797,4749,3,3,68,204
11798,4749,15,2,118,236
11799,4749,49,2,72,144
11800,4750,31,3,127,381
11801,4750,42,1,47,47
11802,4750,15,3,42,126
11803,4750,7,1,32,32
11804,4751,23,3,125,375
11805,4751,34,1,57,57
11806,4752,43,3,119,357
11807,4752,13,3,147,441
11808,4752,24,3,82,246
11809,4752,9,1,135,135
11810,4753,15,3,59,177
11811,4754,36,3,55,165
11812,4754,42,3,132,396
11813,4755,27,1,71,71
11814,4755,37,3,109,327
11815,4756,37,2,93,186
11816,4756,6,3,91,273
11817,4756,28,1,84,84
11818,4757,27,2,29,58
11819,4757,37,2,100,200
11820,4757,49,1,80,80
11821,4758,15,3,63,189
11822,4758,7,3,86,258
11823,4758,8,3,132,396
11824,4759,13,1,77,77
11825,4759,33,3,80,240
11826,4759,33,1,136,136
11827,4760,45,1,102,102
11828,4760,5,1,23,23
11829,4760,39,2,90,180
11830,4761,43,1,69,69
11831,4761,39,2,29,58
11832,4762,42,3,76,228
11833,4762,21,2,81,162
11834,4762,28,3,138,414
11835,4763,17,3,50,150
11836,4763,47,1,84,84
11837,4763,40,1,99,99
11838,4763,25,3,127,381
11839,4764,45,3,55,165
11840,4765,9,2,136,272
11841,4766,48,1,66,66
11842,4767,47,1,78,78
11843,4767,23,2,49,98
11844,4768,18,3,88,264
11845,4769,45,3,61,183
11846,4769,30,3,33,99
11847,4769,45,2,97,194
11848,4769,30,3,77,231
11849,4770,22,3,55,165
11850,4771,17,2,71,142
11851,4771,42,1,134,134
11852,4771,7,1,143,143
11853,4771,21,1,36,36
11854,4772,9,3,139,417
11855,4772,24,3,24,72
11856,4773,48,3,136,408
11857,4773,14,1,56,56
11858,4774,27,1,84,84
11859,4774,11,1,114,114
11860,4774,49,3,59,177
11861,4774,36,3,64,192
11862,4775,43,3,27,81
11863,4775,46,1,107,107
11864,4775,43,3,106,318
11865,4776,5,1,60,60
11866,4776,1,3,88,264
11867,4776,19,1,51,51
11868,4777,49,2,72,144
11869,4778,15,1,137,137
11870,4778,7,1,87,87
11871,4778,30,1,76,76
11872,4779,38,1,131,131
11873,4779,23,1,37,37
11874,4779,11,2,101,202
11875,4780,27,2,119,238
11876,4780,48,1,34,34
11877,4780,12,3,53,159
11878,4781,16,3,100,300
11879,4781,13,3,140,420
11880,4781,44,3,114,342
11881,4781,8,3,80,240
11882,4782,13,3,77,231
11883,4783,34,1,116,116
11884,4784,36,2,38,76
11885,4785,13,2,125,250
11886,4785,6,2,54,108
11887,4785,50,1,142,142
11888,4786,9,3,91,273
11889,4786,24,2,71,142
11890,4786,29,3,76,228
11891,4787,6,2,86,172
11892,4787,11,2,105,210
11893,4787,50,3,127,381
11894,4788,16,1,140,140
11895,4788,9,2,125,250
11896,4788,50,3,101,303
11897,4789,33,1,34,34
11898,4789,35,3,141,423
11899,4790,39,3,82,246
11900,4790,5,1,33,33
11901,4790,10,3,34,102
11902,4790,10,1,81,81
11903,4791,45,1,95,95
11904,4791,23,3,30,90
11905,4791,8,2,24,48
11906,4792,40,3,69,207
11907,4793,23,2,130,260
11908,4793,19,1,148,148
11909,4793,10,2,97,194
11910,4793,5,3,130,390
11911,4794,8,3,73,219
11912,4794,34,2,149,298
11913,4794,29,2,102,204
11914,4794,5,3,34,102
11915,4795,26,1,138,138
11916,4796,39,3,85,255
11917,4797,24,2,86,172
11918,4797,42,1,30,30
11919,4798,45,2,124,248
11920,4798,46,1,149,149
11921,4799,35,2,73,146
